run	biosample	rank	n_pathogens	n_cryptic	coinfection	declared_taxids	declared_names	stress	setting	coinf_intent
SRR21195582	SAMN30451162	genus	0	0	no		C. asianum; C. fructicola; C. siamense; C. gloeosporioides; C. musae; C. cordylinicola; C. higginsianum; C. gigasporum; C. scovillei; C. lentis; C. endophytica; C. destructivum; C. acutatum; C. sp. JS-367; C. tropicale	biotic	field	single_pathogen_focus
SRR21284811		species	6	6	yes					
SRR21284811		genus	0	0	no					
SRR2170110	SAMN03997061	species	10	9	yes	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
SRR2170110	SAMN03997061	genus	0	0	no	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
SRR21796861	SAMN31143201	species	1	0	no	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR21796861	SAMN31143201	genus	0	0	no	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR21796863	SAMN31143199	species	3	2	yes	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR21796863	SAMN31143199	genus	0	0	no	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR21796865	SAMN31143197	species	3	2	yes	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR21796865	SAMN31143197	genus	0	0	no	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR21796867	SAMN31143211	species	3	2	yes	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR21796867	SAMN31143211	genus	0	0	no	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR21796868	SAMN31143210	species	3	2	yes	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR21796868	SAMN31143210	genus	0	0	no	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR21796869	SAMN31143209	species	3	2	yes	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR21796869	SAMN31143209	genus	0	0	no	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR2185181	SAMN04012971	species	2	1	yes	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185181	SAMN04012971	genus	0	0	no	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185182	SAMN04012972	species	3	2	yes	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185182	SAMN04012972	genus	0	0	no	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185183	SAMN04012973	species	2	1	yes	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185183	SAMN04012973	genus	0	0	no	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185184	SAMN04012974	species	3	2	yes	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185184	SAMN04012974	genus	0	0	no	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185185	SAMN04012975	species	1	0	no	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185185	SAMN04012975	genus	0	0	no	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185186	SAMN04012976	species	1	0	no	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185186	SAMN04012976	genus	0	0	no	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185187	SAMN04012977	species	1	0	no	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185187	SAMN04012977	genus	0	0	no	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185191	SAMN04012981	species	2	1	yes	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR2185191	SAMN04012981	genus	0	0	no	31870	Colletotrichum graminicola	biotic	field	single_pathogen_focus
SRR22139838	SAMN31571470	species	16	16	yes	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139838	SAMN31571470	genus	0	0	no	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139839	SAMN31571469	species	2	2	yes	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139839	SAMN31571469	genus	0	0	no	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139841	SAMN31571467	species	3	3	yes	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139841	SAMN31571467	genus	0	0	no	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139842	SAMN31571466	species	10	10	yes	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139842	SAMN31571466	genus	0	0	no	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139843	SAMN31571465	species	23	23	yes	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139843	SAMN31571465	genus	0	0	no	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139844	SAMN31571464	species	16	16	yes	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139844	SAMN31571464	genus	0	0	no	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139847	SAMN31571462	species	16	16	yes	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139847	SAMN31571462	genus	0	0	no	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139848	SAMN31571461	species	11	11	yes	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22139848	SAMN31571461	genus	0	0	no	2052685	citrus leprosis virus C2; citrus leprosis virus C2 hibiscus strain 2	biotic	field	intentional_multi_pathogen
SRR22142917	SAMN31559020	species	40	40	yes			abiotic	field	not_disease_focused
SRR22142917	SAMN31559020	genus	0	0	no			abiotic	field	not_disease_focused
SRR22142944	SAMN31558996	species	44	44	yes			abiotic	field	not_disease_focused
SRR22142944	SAMN31558996	genus	0	0	no			abiotic	field	not_disease_focused
SRR22142976	SAMN31558967	species	24	24	yes			abiotic	field	not_disease_focused
SRR22142976	SAMN31558967	genus	0	0	no			abiotic	field	not_disease_focused
SRR22142977	SAMN31558966	species	38	38	yes			abiotic	field	not_disease_focused
SRR22142977	SAMN31558966	genus	0	0	no			abiotic	field	not_disease_focused
SRR22142978	SAMN31558965	species	23	23	yes			abiotic	field	not_disease_focused
SRR22142978	SAMN31558965	genus	0	0	no			abiotic	field	not_disease_focused
SRR22393097		species	2	2	yes					
SRR22393097		genus	0	0	no					
SRR22540857	SAMN32063315	species	2	1	yes	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
SRR22540857	SAMN32063315	genus	0	0	no	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
SRR22540858	SAMN32063316	species	2	1	yes	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
SRR22540858	SAMN32063316	genus	0	0	no	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
SRR22540861	SAMN32063319	species	4	3	yes	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
SRR22540861	SAMN32063319	genus	0	0	no	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
SRR22540862	SAMN32063320	species	2	1	yes	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
SRR22540862	SAMN32063320	genus	0	0	no	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
SRR22975697	SAMN32579811	species	1	0	no	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR22975697	SAMN32579811	genus	0	0	no	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR22975698	SAMN32579810	species	1	0	no	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR22975698	SAMN32579810	genus	0	0	no	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR22975704	SAMN32579814	species	3	2	yes	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR22975704	SAMN32579814	genus	0	0	no	456999	Rhizoctonia solani	biotic	field	single_pathogen_focus
SRR23450840	SAMN33281546	species	5	4	yes	474922	Colletotrichum gloeosporioides; Glomerella cingulata	biotic	field	single_pathogen_focus
SRR23450840	SAMN33281546	genus	0	0	no	474922	Colletotrichum gloeosporioides; Glomerella cingulata	biotic	field	single_pathogen_focus
SRR23704262	SAMN33442894	species	8	8	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR23704262	SAMN33442894	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR23704263	SAMN33442893	species	6	6	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR23704263	SAMN33442893	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR23704274	SAMN33442883	species	5	5	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR23704274	SAMN33442883	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR23706857	SAMN33594074	species	18	17	yes	153609,221103	Moniliophthora roreri; Moniliophthora perniciosa	biotic	field	single_pathogen_focus
SRR23706857	SAMN33594074	genus	0	0	no	153609,221103	Moniliophthora roreri; Moniliophthora perniciosa	biotic	field	single_pathogen_focus
SRR23706860	SAMN33594071	species	6	5	yes	153609,221103	Moniliophthora roreri; Moniliophthora perniciosa	biotic	field	single_pathogen_focus
SRR23706860	SAMN33594071	genus	0	0	no	153609,221103	Moniliophthora roreri; Moniliophthora perniciosa	biotic	field	single_pathogen_focus
SRR23706861	SAMN33594070	species	5	4	yes	153609,221103	Moniliophthora roreri; Moniliophthora perniciosa	biotic	field	single_pathogen_focus
SRR23706861	SAMN33594070	genus	0	0	no	153609,221103	Moniliophthora roreri; Moniliophthora perniciosa	biotic	field	single_pathogen_focus
SRR23706863	SAMN33594069	species	20	19	yes	153609,221103	Moniliophthora roreri; Moniliophthora perniciosa	biotic	field	single_pathogen_focus
SRR23706863	SAMN33594069	genus	0	0	no	153609,221103	Moniliophthora roreri; Moniliophthora perniciosa	biotic	field	single_pathogen_focus
SRR23706865	SAMN33594067	species	7	6	yes	153609,221103	Moniliophthora roreri; Moniliophthora perniciosa	biotic	field	single_pathogen_focus
SRR23706865	SAMN33594067	genus	0	0	no	153609,221103	Moniliophthora roreri; Moniliophthora perniciosa	biotic	field	single_pathogen_focus
SRR23706867	SAMN33594065	species	8	7	yes	153609,221103	Moniliophthora roreri; Moniliophthora perniciosa	biotic	field	single_pathogen_focus
SRR23706867	SAMN33594065	genus	0	0	no	153609,221103	Moniliophthora roreri; Moniliophthora perniciosa	biotic	field	single_pathogen_focus
SRR23869857	SAMN33749281	species	0	0	no	12049,12197,12208,131083,193120,193121	turnip yellows virus; soybean dwarf virus; pea enation mosaic virus-1; pea enation mosaic virus-2; pea seed-borne mosaic virus; bean yellow mosaic virus; pea enation mosaic virus satellite RNA; turnip yellows virus associated RNA	biotic	field	intentional_multi_pathogen
SRR23869857	SAMN33749281	genus	0	0	no	12049,12197,12208,131083,193120,193121	turnip yellows virus; soybean dwarf virus; pea enation mosaic virus-1; pea enation mosaic virus-2; pea seed-borne mosaic virus; bean yellow mosaic virus; pea enation mosaic virus satellite RNA; turnip yellows virus associated RNA	biotic	field	intentional_multi_pathogen
SRR23869864	SAMN33749296	species	0	0	no	12049,12197,12208,131083,193120,193121	turnip yellows virus; soybean dwarf virus; pea enation mosaic virus-1; pea enation mosaic virus-2; pea seed-borne mosaic virus; bean yellow mosaic virus; pea enation mosaic virus satellite RNA; turnip yellows virus associated RNA	biotic	field	intentional_multi_pathogen
SRR23869864	SAMN33749296	genus	0	0	no	12049,12197,12208,131083,193120,193121	turnip yellows virus; soybean dwarf virus; pea enation mosaic virus-1; pea enation mosaic virus-2; pea seed-borne mosaic virus; bean yellow mosaic virus; pea enation mosaic virus satellite RNA; turnip yellows virus associated RNA	biotic	field	intentional_multi_pathogen
SRR23870001	SAMN33739635	species	0	0	no	12049,12197,12208,131083,193120,193121	turnip yellows virus; soybean dwarf virus; pea enation mosaic virus-1; pea enation mosaic virus-2; pea seed-borne mosaic virus; bean yellow mosaic virus; pea enation mosaic virus satellite RNA; turnip yellows virus associated RNA	biotic	field	intentional_multi_pathogen
SRR23870001	SAMN33739635	genus	0	0	no	12049,12197,12208,131083,193120,193121	turnip yellows virus; soybean dwarf virus; pea enation mosaic virus-1; pea enation mosaic virus-2; pea seed-borne mosaic virus; bean yellow mosaic virus; pea enation mosaic virus satellite RNA; turnip yellows virus associated RNA	biotic	field	intentional_multi_pathogen
SRR23870004	SAMN33739632	species	0	0	no	12049,12197,12208,131083,193120,193121	turnip yellows virus; soybean dwarf virus; pea enation mosaic virus-1; pea enation mosaic virus-2; pea seed-borne mosaic virus; bean yellow mosaic virus; pea enation mosaic virus satellite RNA; turnip yellows virus associated RNA	biotic	field	intentional_multi_pathogen
SRR23870004	SAMN33739632	genus	0	0	no	12049,12197,12208,131083,193120,193121	turnip yellows virus; soybean dwarf virus; pea enation mosaic virus-1; pea enation mosaic virus-2; pea seed-borne mosaic virus; bean yellow mosaic virus; pea enation mosaic virus satellite RNA; turnip yellows virus associated RNA	biotic	field	intentional_multi_pathogen
SRR23943557		species	0	0	no					
SRR23943557		genus	0	0	no					
SRR24010213	SAMN33975286	species	9	9	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010213	SAMN33975286	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010214	SAMN33975285	species	5	5	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010214	SAMN33975285	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010215	SAMN33975284	species	5	5	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010215	SAMN33975284	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010216	SAMN33975283	species	5	5	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010216	SAMN33975283	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010218	SAMN33975280	species	5	5	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010218	SAMN33975280	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010219	SAMN33975279	species	5	5	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010219	SAMN33975279	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010222	SAMN33975274	species	6	6	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010222	SAMN33975274	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010223	SAMN33975273	species	22	22	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010223	SAMN33975273	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010225	SAMN33975271	species	10	10	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010225	SAMN33975271	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010228	SAMN33975269	species	13	13	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010228	SAMN33975269	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010229	SAMN33975268	species	13	13	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010229	SAMN33975268	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010230	SAMN33975267	species	11	11	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010230	SAMN33975267	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010231	SAMN33975266	species	10	10	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010231	SAMN33975266	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010232	SAMN33975281	species	5	5	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010232	SAMN33975281	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010234	SAMN33975264	species	12	12	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010234	SAMN33975264	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010236	SAMN33975263	species	11	11	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010236	SAMN33975263	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010238	SAMN33975261	species	9	9	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010238	SAMN33975261	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010239	SAMN33975260	species	19	19	yes	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
SRR24010239	SAMN33975260	genus	0	0	no	168172	Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
