genus	deep_species	shallow_species	deep_depth	shallow_pangenome_kmers	overlap_kmers	ambiguous_at_b1	ambiguous_at_b4	frac_misassigned_at_b1	frac_misassigned_at_b4	misassigned_at_b1	misassigned_at_b4
Fusarium	Fusarium oxysporum	Fusarium lateritium	24	116042800	636800	180800	292400	0.00393	0.002968	456000	344400
Fusarium	Fusarium oxysporum	Fusarium lateritium	25	116042800	636800	180800	292400	0.00393	0.002968	456000	344400
Fusarium	Fusarium oxysporum	Fusarium lateritium	26	116042800	654600	186400	300400	0.004035	0.003052	468200	354200
Fusarium	Fusarium oxysporum	Fusarium lateritium	27	116042800	657200	186400	300600	0.004057	0.003073	470800	356600
Fusarium	Fusarium oxysporum	Fusarium lateritium	28	116042800	657200	186400	300600	0.004057	0.003073	470800	356600
Fusarium	Fusarium oxysporum	Fusarium lateritium	29	116042800	657200	186400	300600	0.004057	0.003073	470800	356600
Fusarium	Fusarium oxysporum	Fusarium lateritium	30	116042800	657200	186400	300600	0.004057	0.003073	470800	356600
Fusarium	Fusarium oxysporum	Fusarium lateritium	31	116042800	657200	186400	300600	0.004057	0.003073	470800	356600
Fusarium	Fusarium oxysporum	Fusarium lateritium	32	116042800	657200	186400	300600	0.004057	0.003073	470800	356600
Fusarium	Fusarium oxysporum	Fusarium lateritium	33	116042800	660400	186400	301800	0.004085	0.00309	474000	358600
Fusarium	Fusarium oxysporum	Fusarium lateritium	34	116042800	660600	186400	301800	0.004086	0.003092	474200	358800
Fusarium	Fusarium oxysporum	Fusarium lateritium	35	116042800	660800	186400	301800	0.004088	0.003094	474400	359000
Fusarium	Fusarium oxysporum	Fusarium lateritium	36	116042800	742400	211200	342000	0.004578	0.00345	531200	400400
Fusarium	Fusarium oxysporum	Fusarium lateritium	37	116042800	742400	211200	342000	0.004578	0.00345	531200	400400
Fusarium	Fusarium oxysporum	Fusarium lateritium	38	116042800	742400	211200	342000	0.004578	0.00345	531200	400400
Fusarium	Fusarium oxysporum	Fusarium lateritium	39	116042800	744000	211200	342200	0.004591	0.003463	532800	401800
Fusarium	Fusarium oxysporum	Fusarium lateritium	40	116042800	751000	212000	345600	0.004645	0.003494	539000	405400
Fusarium	Fusarium oxysporum	Fusarium lateritium	41	116042800	753000	212400	346600	0.004659	0.003502	540600	406400
Fusarium	Fusarium oxysporum	Fusarium lateritium	42	116042800	754200	213000	347400	0.004664	0.003506	541200	406800
Fusarium	Fusarium oxysporum	Fusarium lateritium	43	116042800	754400	213000	347400	0.004666	0.003507	541400	407000
Fusarium	Fusarium oxysporum	Fusarium lateritium	44	116042800	755200	213000	347400	0.004672	0.003514	542200	407800
Fusarium	Fusarium oxysporum	Fusarium lateritium	45	116042800	755200	213000	347400	0.004672	0.003514	542200	407800
Fusarium	Fusarium oxysporum	Fusarium lateritium	46	116042800	755200	213000	347400	0.004672	0.003514	542200	407800
Fusarium	Fusarium oxysporum	Fusarium lateritium	47	116042800	756200	213600	348200	0.004676	0.003516	542600	408000
Fusarium	Fusarium oxysporum	Fusarium lateritium	48	116042800	757000	213600	348600	0.004683	0.003519	543400	408400
Fusarium	Fusarium oxysporum	Fusarium lateritium	49	116042800	757000	213600	348600	0.004683	0.003519	543400	408400
Fusarium	Fusarium oxysporum	Fusarium lateritium	50	116042800	757000	213600	348600	0.004683	0.003519	543400	408400
Fusarium	Fusarium oxysporum	Fusarium lateritium	51	116042800	757000	213600	348600	0.004683	0.003519	543400	408400
Fusarium	Fusarium oxysporum	Fusarium lateritium	52	116042800	757000	213600	348600	0.004683	0.003519	543400	408400
Fusarium	Fusarium oxysporum	Fusarium lateritium	53	116042800	757000	213600	348600	0.004683	0.003519	543400	408400
Fusarium	Fusarium oxysporum	Fusarium lateritium	54	116042800	759400	214600	349600	0.004695	0.003531	544800	409800
Fusarium	Fusarium oxysporum	Fusarium lateritium	55	116042800	761600	215400	350800	0.004707	0.00354	546200	410800
Fusarium	Fusarium oxysporum	Fusarium poae	1	22366600	145000	131200	145000	0.000617	0.0	13800	0
Fusarium	Fusarium oxysporum	Fusarium poae	2	22366600	181200	160800	181200	0.000912	0.0	20400	0
Fusarium	Fusarium oxysporum	Fusarium poae	3	22366600	321400	289400	321400	0.001431	0.0	32000	0
Fusarium	Fusarium oxysporum	Fusarium poae	4	22366600	332600	296000	332600	0.001636	0.0	36600	0
Fusarium	Fusarium oxysporum	Fusarium poae	5	22366600	332600	296000	332600	0.001636	0.0	36600	0
Fusarium	Fusarium oxysporum	Fusarium poae	6	22366600	346200	306800	346200	0.001762	0.0	39400	0
Fusarium	Fusarium oxysporum	Fusarium poae	7	22366600	353800	312200	353800	0.00186	0.0	41600	0
Fusarium	Fusarium oxysporum	Fusarium poae	8	22366600	363600	319400	363600	0.001976	0.0	44200	0
Fusarium	Fusarium oxysporum	Fusarium poae	9	22366600	372000	326400	372000	0.002039	0.0	45600	0
Fusarium	Fusarium oxysporum	Fusarium poae	10	22366600	377200	330200	377200	0.002101	0.0	47000	0
Fusarium	Fusarium oxysporum	Fusarium poae	11	22366600	390400	340600	390400	0.002227	0.0	49800	0
Fusarium	Fusarium oxysporum	Fusarium poae	12	22366600	397800	346200	397800	0.002307	0.0	51600	0
Fusarium	Fusarium oxysporum	Fusarium poae	13	22366600	413400	360200	413400	0.002379	0.0	53200	0
Fusarium	Fusarium oxysporum	Fusarium poae	14	22366600	419600	366200	419600	0.002387	0.0	53400	0
Fusarium	Fusarium oxysporum	Fusarium poae	15	22366600	425200	370400	425200	0.00245	0.0	54800	0
Fusarium	Fusarium oxysporum	Fusarium poae	16	22366600	426400	371200	426400	0.002468	0.0	55200	0
Fusarium	Fusarium oxysporum	Fusarium poae	17	22366600	427200	371800	427200	0.002477	0.0	55400	0
Fusarium	Fusarium oxysporum	Fusarium poae	18	22366600	428800	373200	428800	0.002486	0.0	55600	0
Fusarium	Fusarium oxysporum	Fusarium poae	19	22366600	436000	379400	436000	0.002531	0.0	56600	0
Fusarium	Fusarium oxysporum	Fusarium poae	20	22366600	438600	381800	438600	0.00254	0.0	56800	0
Fusarium	Fusarium oxysporum	Fusarium poae	21	22366600	443800	386200	443800	0.002575	0.0	57600	0
Fusarium	Fusarium oxysporum	Fusarium poae	22	22366600	444000	386200	444000	0.002584	0.0	57800	0
Fusarium	Fusarium oxysporum	Fusarium poae	23	22366600	445600	387600	445600	0.002593	0.0	58000	0
Fusarium	Fusarium oxysporum	Fusarium poae	24	22366600	448400	390400	448400	0.002593	0.0	58000	0
Fusarium	Fusarium oxysporum	Fusarium poae	25	22366600	448400	390400	448400	0.002593	0.0	58000	0
Fusarium	Fusarium oxysporum	Fusarium poae	26	22366600	452200	394000	452200	0.002602	0.0	58200	0
Fusarium	Fusarium oxysporum	Fusarium poae	27	22366600	452400	394200	452400	0.002602	0.0	58200	0
Fusarium	Fusarium oxysporum	Fusarium poae	28	22366600	452600	394200	452600	0.002611	0.0	58400	0
Fusarium	Fusarium oxysporum	Fusarium poae	29	22366600	452600	394200	452600	0.002611	0.0	58400	0
Fusarium	Fusarium oxysporum	Fusarium poae	30	22366600	452600	394200	452600	0.002611	0.0	58400	0
Fusarium	Fusarium oxysporum	Fusarium poae	31	22366600	452600	394200	452600	0.002611	0.0	58400	0
Fusarium	Fusarium oxysporum	Fusarium poae	32	22366600	452600	394200	452600	0.002611	0.0	58400	0
Fusarium	Fusarium oxysporum	Fusarium poae	33	22366600	457000	397800	457000	0.002647	0.0	59200	0
Fusarium	Fusarium oxysporum	Fusarium poae	34	22366600	459400	399600	459400	0.002674	0.0	59800	0
Fusarium	Fusarium oxysporum	Fusarium poae	35	22366600	460000	400200	460000	0.002674	0.0	59800	0
Fusarium	Fusarium oxysporum	Fusarium poae	36	22366600	480400	418600	480400	0.002763	0.0	61800	0
Fusarium	Fusarium oxysporum	Fusarium poae	37	22366600	480400	418600	480400	0.002763	0.0	61800	0
Fusarium	Fusarium oxysporum	Fusarium poae	38	22366600	481000	418800	481000	0.002781	0.0	62200	0
Fusarium	Fusarium oxysporum	Fusarium poae	39	22366600	482400	419800	482400	0.002799	0.0	62600	0
Fusarium	Fusarium oxysporum	Fusarium poae	40	22366600	484600	421000	484600	0.002844	0.0	63600	0
Fusarium	Fusarium oxysporum	Fusarium poae	41	22366600	489800	424400	489800	0.002924	0.0	65400	0
Fusarium	Fusarium oxysporum	Fusarium poae	42	22366600	490000	424600	490000	0.002924	0.0	65400	0
Fusarium	Fusarium oxysporum	Fusarium poae	43	22366600	490000	424600	490000	0.002924	0.0	65400	0
Fusarium	Fusarium oxysporum	Fusarium poae	44	22366600	492200	425800	492200	0.002969	0.0	66400	0
Fusarium	Fusarium oxysporum	Fusarium poae	45	22366600	492200	425800	492200	0.002969	0.0	66400	0
Fusarium	Fusarium oxysporum	Fusarium poae	46	22366600	492200	425800	492200	0.002969	0.0	66400	0
Fusarium	Fusarium oxysporum	Fusarium poae	47	22366600	492400	426000	492400	0.002969	0.0	66400	0
Fusarium	Fusarium oxysporum	Fusarium poae	48	22366600	492800	426400	492800	0.002969	0.0	66400	0
Fusarium	Fusarium oxysporum	Fusarium poae	49	22366600	492800	426400	492800	0.002969	0.0	66400	0
Fusarium	Fusarium oxysporum	Fusarium poae	50	22366600	492800	426400	492800	0.002969	0.0	66400	0
Fusarium	Fusarium oxysporum	Fusarium poae	51	22366600	493000	426600	493000	0.002969	0.0	66400	0
Fusarium	Fusarium oxysporum	Fusarium poae	52	22366600	493000	426600	493000	0.002969	0.0	66400	0
Fusarium	Fusarium oxysporum	Fusarium poae	53	22366600	493000	426600	493000	0.002969	0.0	66400	0
Fusarium	Fusarium oxysporum	Fusarium poae	54	22366600	494600	428200	494600	0.002969	0.0	66400	0
Fusarium	Fusarium oxysporum	Fusarium poae	55	22366600	495200	428600	495200	0.002978	0.0	66600	0
Fusarium	Fusarium oxysporum	Fusarium culmorum	1	20455200	111600	96600	104200	0.000733	0.000362	15000	7400
Fusarium	Fusarium oxysporum	Fusarium culmorum	2	20455200	132800	107600	121800	0.001232	0.000538	25200	11000
Fusarium	Fusarium oxysporum	Fusarium culmorum	3	20455200	155000	113600	132800	0.002024	0.001085	41400	22200
Fusarium	Fusarium oxysporum	Fusarium culmorum	4	20455200	165600	119200	140800	0.002268	0.001212	46400	24800
Fusarium	Fusarium oxysporum	Fusarium culmorum	5	20455200	165600	119200	140800	0.002268	0.001212	46400	24800
Fusarium	Fusarium oxysporum	Fusarium culmorum	6	20455200	184200	130600	155200	0.00262	0.001418	53600	29000
Fusarium	Fusarium oxysporum	Fusarium culmorum	7	20455200	190000	131000	159600	0.002884	0.001486	59000	30400
Fusarium	Fusarium oxysporum	Fusarium culmorum	8	20455200	194000	131200	161000	0.00307	0.001613	62800	33000
Fusarium	Fusarium oxysporum	Fusarium culmorum	9	20455200	195800	131200	161800	0.003158	0.001662	64600	34000
Fusarium	Fusarium oxysporum	Fusarium culmorum	10	20455200	200200	132400	163600	0.003315	0.001789	67800	36600
Fusarium	Fusarium oxysporum	Fusarium culmorum	11	20455200	211400	136800	172600	0.003647	0.001897	74600	38800
Fusarium	Fusarium oxysporum	Fusarium culmorum	12	20455200	216200	138200	176200	0.003813	0.001955	78000	40000
Fusarium	Fusarium oxysporum	Fusarium culmorum	13	20455200	221400	138600	179600	0.004048	0.002043	82800	41800
Fusarium	Fusarium oxysporum	Fusarium culmorum	14	20455200	231400	144000	186600	0.004273	0.00219	87400	44800
Fusarium	Fusarium oxysporum	Fusarium culmorum	15	20455200	237400	145800	191000	0.004478	0.002268	91600	46400
Fusarium	Fusarium oxysporum	Fusarium culmorum	16	20455200	238400	146000	191800	0.004517	0.002278	92400	46600
Fusarium	Fusarium oxysporum	Fusarium culmorum	17	20455200	239200	146000	192000	0.004556	0.002307	93200	47200
Fusarium	Fusarium oxysporum	Fusarium culmorum	18	20455200	242000	146400	194000	0.004674	0.002347	95600	48000
Fusarium	Fusarium oxysporum	Fusarium culmorum	19	20455200	247200	148200	197400	0.00484	0.002435	99000	49800
Fusarium	Fusarium oxysporum	Fusarium culmorum	20	20455200	248000	148200	198000	0.004879	0.002444	99800	50000
Fusarium	Fusarium oxysporum	Fusarium culmorum	21	20455200	249800	148600	199200	0.004947	0.002474	101200	50600
Fusarium	Fusarium oxysporum	Fusarium culmorum	22	20455200	249800	148600	199200	0.004947	0.002474	101200	50600
Fusarium	Fusarium oxysporum	Fusarium culmorum	23	20455200	251000	148600	199400	0.005006	0.002523	102400	51600
Fusarium	Fusarium oxysporum	Fusarium culmorum	24	20455200	254200	148600	200000	0.005163	0.00265	105600	54200
Fusarium	Fusarium oxysporum	Fusarium culmorum	25	20455200	254200	148600	200000	0.005163	0.00265	105600	54200
Fusarium	Fusarium oxysporum	Fusarium culmorum	26	20455200	257200	151400	202800	0.005172	0.002659	105800	54400
Fusarium	Fusarium oxysporum	Fusarium culmorum	27	20455200	257800	151400	203200	0.005202	0.002669	106400	54600
Fusarium	Fusarium oxysporum	Fusarium culmorum	28	20455200	257800	151400	203200	0.005202	0.002669	106400	54600
Fusarium	Fusarium oxysporum	Fusarium culmorum	29	20455200	257800	151400	203200	0.005202	0.002669	106400	54600
Fusarium	Fusarium oxysporum	Fusarium culmorum	30	20455200	257800	151400	203200	0.005202	0.002669	106400	54600
Fusarium	Fusarium oxysporum	Fusarium culmorum	31	20455200	257800	151400	203200	0.005202	0.002669	106400	54600
Fusarium	Fusarium oxysporum	Fusarium culmorum	32	20455200	257800	151400	203200	0.005202	0.002669	106400	54600
Fusarium	Fusarium oxysporum	Fusarium culmorum	33	20455200	261200	151600	206400	0.005358	0.002679	109600	54800
Fusarium	Fusarium oxysporum	Fusarium culmorum	34	20455200	263000	152000	207200	0.005426	0.002728	111000	55800
Fusarium	Fusarium oxysporum	Fusarium culmorum	35	20455200	263000	152000	207200	0.005426	0.002728	111000	55800
Fusarium	Fusarium oxysporum	Fusarium culmorum	36	20455200	291200	174200	232800	0.00572	0.002855	117000	58400
Fusarium	Fusarium oxysporum	Fusarium culmorum	37	20455200	291200	174200	232800	0.00572	0.002855	117000	58400
Fusarium	Fusarium oxysporum	Fusarium culmorum	38	20455200	291600	174400	233000	0.00573	0.002865	117200	58600
Fusarium	Fusarium oxysporum	Fusarium culmorum	39	20455200	293200	174400	234000	0.005808	0.002894	118800	59200
Fusarium	Fusarium oxysporum	Fusarium culmorum	40	20455200	295200	175200	235000	0.005866	0.002943	120000	60200
Fusarium	Fusarium oxysporum	Fusarium culmorum	41	20455200	295600	175400	235200	0.005876	0.002953	120200	60400
Fusarium	Fusarium oxysporum	Fusarium culmorum	42	20455200	296600	175800	235600	0.005906	0.002982	120800	61000
Fusarium	Fusarium oxysporum	Fusarium culmorum	43	20455200	296600	175800	235600	0.005906	0.002982	120800	61000
Fusarium	Fusarium oxysporum	Fusarium culmorum	44	20455200	298600	175800	236800	0.006003	0.003021	122800	61800
Fusarium	Fusarium oxysporum	Fusarium culmorum	45	20455200	298600	175800	236800	0.006003	0.003021	122800	61800
Fusarium	Fusarium oxysporum	Fusarium culmorum	46	20455200	298600	175800	236800	0.006003	0.003021	122800	61800
Fusarium	Fusarium oxysporum	Fusarium culmorum	47	20455200	299000	175800	237000	0.006023	0.003031	123200	62000
Fusarium	Fusarium oxysporum	Fusarium culmorum	48	20455200	299000	175800	237000	0.006023	0.003031	123200	62000
Fusarium	Fusarium oxysporum	Fusarium culmorum	49	20455200	299000	175800	237000	0.006023	0.003031	123200	62000
Fusarium	Fusarium oxysporum	Fusarium culmorum	50	20455200	299000	175800	237000	0.006023	0.003031	123200	62000
Fusarium	Fusarium oxysporum	Fusarium culmorum	51	20455200	299400	175800	237200	0.006042	0.003041	123600	62200
Fusarium	Fusarium oxysporum	Fusarium culmorum	52	20455200	299400	175800	237200	0.006042	0.003041	123600	62200
Fusarium	Fusarium oxysporum	Fusarium culmorum	53	20455200	299400	175800	237200	0.006042	0.003041	123600	62200
Fusarium	Fusarium oxysporum	Fusarium culmorum	54	20455200	299800	175800	237600	0.006062	0.003041	124000	62200
Fusarium	Fusarium oxysporum	Fusarium culmorum	55	20455200	300400	176000	237800	0.006082	0.00306	124400	62600
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	1	32166200	3252200	3036600	3192200	0.006703	0.001865	215600	60000
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	2	32166200	3653000	3363600	3578000	0.008997	0.002332	289400	75000
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	3	32166200	3749400	3413000	3655200	0.010458	0.002929	336400	94200
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	4	32166200	3828400	3468200	3725000	0.011198	0.003215	360200	103400
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	5	32166200	3828400	3468200	3725000	0.011198	0.003215	360200	103400
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	6	32166200	3885000	3498400	3773600	0.012019	0.003463	386600	111400
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	7	32166200	3900800	3509600	3787800	0.012162	0.003513	391200	113000
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	8	32166200	3917200	3516000	3798600	0.012473	0.003687	401200	118600
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	9	32166200	3926600	3520200	3804000	0.012634	0.003811	406400	122600
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	10	32166200	3956600	3535400	3826400	0.013094	0.004048	421200	130200
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	11	32166200	3987600	3550000	3850200	0.013604	0.004272	437600	137400
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	12	32166200	4010600	3564800	3871400	0.013859	0.004328	445800	139200
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	13	32166200	4021800	3571800	3879200	0.01399	0.004433	450000	142600
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	14	32166200	4048200	3589400	3903400	0.014263	0.004502	458800	144800
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	15	32166200	4072400	3606000	3924000	0.0145	0.004614	466400	148400
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	16	32166200	4074400	3606800	3926000	0.014537	0.004614	467600	148400
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	17	32166200	4074600	3606800	3926200	0.014543	0.004614	467800	148400
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	18	32166200	4089000	3614600	3938400	0.014748	0.004682	474400	150600
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	19	32166200	4093000	3616400	3941200	0.014817	0.004719	476600	151800
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	20	32166200	4096200	3617800	3943400	0.014873	0.00475	478400	152800
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	21	32166200	4104800	3621200	3949200	0.015034	0.004837	483600	155600
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	22	32166200	4108200	3623400	3952200	0.015072	0.00485	484800	156000
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	23	32166200	4111200	3624800	3954600	0.015121	0.004868	486400	156600
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	24	32166200	4118000	3628200	3959800	0.015227	0.004918	489800	158200
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	25	32166200	4118000	3628200	3959800	0.015227	0.004918	489800	158200
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	26	32166200	4241400	3734800	4078400	0.015749	0.005067	506600	163000
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	27	32166200	4249400	3738200	4083200	0.015892	0.005167	511200	166200
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	28	32166200	4250800	3738400	4083800	0.01593	0.005192	512400	167000
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	29	32166200	4250800	3738400	4083800	0.01593	0.005192	512400	167000
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	30	32166200	4250800	3738400	4083800	0.01593	0.005192	512400	167000
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	31	32166200	4251200	3738600	4084000	0.015936	0.005198	512600	167200
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	32	32166200	4251800	3738600	4084200	0.015955	0.00521	513200	167600
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	33	32166200	4253200	3738600	4084800	0.015998	0.005235	514600	168400
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	34	32166200	4257800	3740600	4088000	0.016079	0.005279	517200	169800
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	35	32166200	4257800	3740600	4088000	0.016079	0.005279	517200	169800
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	36	32166200	5005800	4419400	4817000	0.01823	0.00587	586400	188800
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	37	32166200	5007600	4419800	4817400	0.018274	0.005913	587800	190200
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	38	32166200	5009600	4419800	4817800	0.018336	0.005963	589800	191800
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	39	32166200	5011000	4420600	4818800	0.018355	0.005975	590400	192200
Fusarium	Fusarium oxysporum	Fusarium fujikuroi	40	32166200	5056200	4454000	4859000	0.018722	0.006131	602200	197200
