Run	mode	BioSample	BioProject	SRAStudy	Platform	ScientificName	host	host_pct	host_species_pct	primary_pathogen	primary_taxid	primary_pct	secondary_pathogens	secondary_kingdoms	n_secondary	interaction_status	co_infection_flag	same_genus_secondary	biosample_n_runs	biosample_representative	fungi_pct	virus_pct	bacteria_pct	oomycete_pct	nematode_pct	analyzed
SRR21354858	hal	SAMN30601011	PRJNA875112	SRP394922	ILLUMINA	Nicotiana benthamiana	Nicotiana benthamiana	0.0		Beet necrotic yellow vein virus	31721	45.49			0	known	single	False	1	True	0.0	58.27	9.76	0.0	0.0	599886
SRR24657656	hal	SAMN35178199	PRJNA974369	SRP438599	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	56.1		Turnip mosaic virus	12230	29.95			0	known	single	False	1	True	0.0	29.95	0.5	0.0	0.0	25480387
DRR897948	hal	SAMD01690108		DRP018998	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	32.5		Comovirus arabidopsis	3052138	5.16			0	known	single	False	1	True	0.0	53.62	0.12	0.0	0.0	28035260
SRR17408156	hal	SAMN24405157	PRJNA792270	SRP353266	ILLUMINA	Triticum aestivum	Triticum aestivum	18.49		Barley yellow dwarf virus PAV	2169986	8.46			0	known	single	False	1	True	1.76	29.11	0.7	0.0	0.0	5212032
SRR25723166	hal	SAMN37105837	PRJNA1007918	SRP456307	ILLUMINA	Solanum tuberosum	Solanum tuberosum	63.51		Potato virus Y	12216	3.39			0	known	single	False	4	False	0.0	18.47	2.17	0.0	0.0	17985953
SRR34355015	hal	SAMN49777970	PRJNA1285879	SRP598088	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	36.85		Comovirus arabidopsis	3052138	17.36			0	known	single	False	1	True	0.0	58.81	0.52	0.0	0.0	23287952
SRR7265065	hal	SAMN09371068	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	22.81		Botrytis cinerea	40559	1.02			0	known	single	False	1	True	1.12	0.0	0.0	0.0	0.0	1633591
ERR13230620	hal	SAMEA115607753	PRJEB75459	ERP160036	ILLUMINA	Nicotiana tabacum	Nicotiana tabacum	60.57		environmental samples	329529	4.28			0	known	single	False	6	False	0.0	0.0	15.68	0.0	0.0	185152
SRR13768459	hal	SAMN18029948	PRJNA704103	SRP307694	ILLUMINA	Zea mays	Zea mays	17.78		Fusarium verticillioides 7600	334819	36.22			0	known	single	False	1	True	43.27	0.88	1.74	0.0	0.0	29474143
SRR3383781	hal	SAMN04599757	PRJNA315516	SRP073212	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	67.1		Botrytis cinerea	40559	5.06			0	known	single	False	3	True	5.55	0.0	0.0	0.0	0.0	15907915
SRR7764208	hal	SAMN09930138	PRJNA488315	SRP159040	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	0.0		Turnip crinkle virus	11988	13.51			0	known	single	False	2	True	0.0	13.51	0.0	0.0	0.0	25974726
SRR12624238	hal	SAMN16109827	PRJNA662936	SRP282059	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	51.79		Botrytis cinerea	40559	2.41			0	known	single	False	2	True	2.78	0.0	0.38	0.0	0.0	4163121
SRR12624239	hal	SAMN16109827	PRJNA662936	SRP282059	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	51.27		Botrytis cinerea	40559	2.23			0	known	single	False	2	False	2.56	0.0	0.32	0.0	0.0	1972212
SRR30310359	hal	SAMN43269310	PRJNA1150077	SRP527476	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	75.23		Turnip mosaic virus	12230	18.46			0	known	single	False	1	True	0.0	18.55	0.32	0.0	0.0	23102918
SRR22201527	hal	SAMN31597798	PRJNA898085	SRP406475	ILLUMINA	Oryza sativa	Oryza sativa	20.98		Southern rice black-streaked dwarf virus	519497	72.81			0	known	single	False	1	True	0.0	72.82	2.17	0.0	0.0	41570467
SRR36910196	hal	SAMN54710547	PRJNA1217477	SRP561190	ILLUMINA	Vigna unguiculata	Vigna unguiculata	55.16		Botrytis cinerea	40559	2.89			0	novel_host_range	single	False	1	True	4.58	0.0	5.29	0.0	0.0	39809134
SRR36015676	hal	SAMN53233920	PRJNA1363716	SRP644398	BGISEQ	Solanum tuberosum	Solanum tuberosum	29.97		Carlavirus sigmasolani	3427796	19.14			0	known	single	False	1	True	0.0	33.45	0.52	0.0	0.0	29515296
SRR32805990	hal	SAMN47511082	PRJNA1240218	SRP572177	ILLUMINA	Zea mays	Zea mays	90.2		Ustilago maydis	5270	1.66			0	known	single	False	1	True	2.03	0.0	0.37	0.0	0.0	48533014
SRR36367307	hal	SAMN53798001	PRJNA1217477	SRP561190	ILLUMINA	Cucurbita pepo	Cucurbita pepo	54.04		Botrytis cinerea	40559	4.88			0	known	single	False	1	True	6.58	0.0	9.87	0.0	0.0	29488324
SRR7264857	hal	SAMN09370872	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	18.85		Botrytis cinerea	40559	3.92			0	known	single	False	1	True	4.26	0.0	0.0	0.0	0.0	1205587
SRR29384959	hal	SAMN41811652	PRJNA1123450	SRP513640	ILLUMINA	Zea mays	Zea mays	36.8		Ustilago maydis	5270	1.72			0	known	single	False	1	True	1.77	0.0	1.23	0.0	0.0	35971228
SRR15693786	hal	SAMN21183085	PRJNA759653	SRP335276	ILLUMINA	Brassica napus	Brassica napus	83.01		Sclerotinia sclerotiorum	5180	12.56			0	known	single	False	1	True	12.88	0.0	0.0	0.0	0.0	26311557
SRR7266165	hal	SAMN09371905	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	19.6		Botrytis cinerea	40559	1.79			0	known	single	False	1	True	1.93	0.0	0.0	0.0	0.0	740275
SRR36910224	hal	SAMN54710543	PRJNA1217477	SRP561190	ILLUMINA	Vigna unguiculata	Vigna unguiculata	65.73		Botrytis cinerea	40559	1.68			0	novel_host_range	single	False	1	True	2.4	2.37	4.56	0.0	0.0	32411165
SRR30708821	hal	SAMN43808061	PRJNA1162299	SRP533297	ILLUMINA	Chrysanthemum x morifolium	Chrysanthemum x morifolium	1.46		Chrysanthemum virus B	12165	43.17			0	known	single	False	3	False	0.0	48.99	0.4	0.0	0.0	25547926
SRR29011979	hal	SAMN41314539	PRJNA1259747	SRP584394	ILLUMINA	Arachis hypogaea	Arachis hypogaea	83.42		Peanut mottle virus	33763	0.37			0	known	single	False	1	True	0.0	14.42	0.14	0.0	0.0	24453537
SRR7644286	hal	SAMN09765803	PRJNA484520	SRP156347	ILLUMINA	Triticum aestivum	Triticum aestivum	30.54		Fusarium pseudograminearum	101028	0.34			0	known	single	False	1	True	38.72	0.0	0.21	0.0	0.0	25098459
SRR7266232	hal	SAMN09372133	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	19.07		Botrytis cinerea	40559	1.66			0	known	single	False	1	True	1.79	0.0	0.0	0.0	0.0	1858900
SRR31611565	hal	SAMN45136795	PRJNA1193267	SRP549444	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	82.85		Botrytis cinerea	40559	7.6			0	known	single	False	1	True	8.47	0.0	0.59	0.0	0.0	46668975
SRR8992617	hal	SAMN11539435	PRJNA492913	SRP194287	ILLUMINA	Hordeum vulgare	Hordeum vulgare	86.19		Bipolaris sorokiniana ND90Pr	665912	2.39			0	known	single	False	3	False	2.68	0.0	0.17	0.0	0.0	2697220
SRR8992619	hal	SAMN11539435	PRJNA492913	SRP194287	ILLUMINA	Hordeum vulgare	Hordeum vulgare	86.37		Bipolaris sorokiniana ND90Pr	665912	2.45			0	known	single	False	3	False	2.72	0.0	0.18	0.0	0.0	1282683
SRR8992618	hal	SAMN11539435	PRJNA492913	SRP194287	ILLUMINA	Hordeum vulgare	Hordeum vulgare	86.17		Bipolaris sorokiniana ND90Pr	665912	2.42			0	known	single	False	3	True	2.7	0.0	0.17	0.0	0.0	2746694
SRR18684958	hal	SAMN27413140	PRJNA824616	SRP368211	ILLUMINA	Glycine max	Glycine max	23.23		Sclerotinia sclerotiorum	5180	49.01			0	known	single	False	1	True	52.31	0.0	3.14	0.0	0.0	56214493
SRR26471830	hal	SAMN37881124	PRJNA1029904	SRP467946	ILLUMINA	Citrus sinensis	Citrus sinensis	83.83		Penicillium digitatum	36651	6.62			0	known	single	False	1	True	9.6	0.48	0.15	0.0	0.0	24642108
SRR8984108	hal	SAMN11525989	PRJNA540228	SRP194111	ILLUMINA	Hordeum vulgare	Hordeum vulgare	15.0		Puccinia graminis	5297	33.9			0	novel_host_range	single	False	1	True	33.96	0.0	4.42	0.0	0.0	34865876
ERR16803912	hal	SAMEA121928892	PRJEB109258	ERP190039	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	62.23		Pseudomonas aeruginosa	287	1.52			0	known	single	False	4	False	0.47	0.0	6.75	0.0	0.0	572092
SRR7408210	hal	SAMN09467053	PRJNA477359	SRP151058	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	83.1		Botrytis cinerea	40559	7.59			0	known	single	False	1	True	7.75	0.0	0.0	0.0	0.0	47146342
ERR12186758	hal	SAMEA114561162	PRJEB67960	ERP152970	ILLUMINA	Triticum aestivum	Triticum aestivum	84.62		Puccinia graminis	5297	1.15			0	known	single	False	1	True	1.37	0.0	1.3	0.0	0.0	192827910
SRR22163933	hal	SAMN31555542	PRJNA897109	SRP406009	ILLUMINA	Manihot esculenta	Manihot esculenta	39.41		Cassava common mosaic virus	39046	56.19			0	known	single	False	3	True	0.0	56.19	0.3	0.0	0.0	25154708
SRR39263434	hal	SAMN60941372	PRJNA1479102	SRP711529	ILLUMINA	Lilium hybrid cultivar	Lilium hybrid cultivar	1.11		Carlavirus lilii	3427777	65.62			0	known	single	False	1	True	0.0	68.25	0.31	0.0	0.0	25539309
SRR7266206	hal	SAMN09372124	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	21.87		Botrytis cinerea	40559	2.75			0	known	single	False	1	True	3.04	0.0	0.0	0.0	0.0	2801576
SRR19605773	hal	SAMN28911391	PRJNA847036	SRP379395	ILLUMINA	Brassica napus	Brassica napus	74.62		Exserohilum turcicum	93612	0.1			0	novel_host_range	single	False	1	True	13.65	0.0	0.58	0.0	0.0	21755344
SRR7267244	hal	SAMN09372777	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	20.78		Botrytis cinerea	40559	1.72			0	known	single	False	1	True	1.93	0.0	0.0	0.0	0.0	795249
SRR11681088	hal	SAMN14814859	PRJNA629966	SRP259959	ILLUMINA	Citrus sinensis	Citrus sinensis	41.3		Phytophthora parasitica	4792	1.93			0	novel_host_range	single	False	1	True	9.97	0.0	3.96	2.06	0.0	13780037
SRR24019249	hal	SAMN33988716	PRJNA950405	SRP430166	ILLUMINA	Glycine max	Glycine max	73.39		Pantoea ananatis	553	1.71			0	novel_host_range	single	False	1	True	0.0	0.0	7.57	0.0	0.0	3297657
SRR36993186	hal	SAMN54895277	PRJNA1414147	SRP666706	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	60.12		Phytophthora infestans	4787	32.63			0	known	single	False	1	True	0.0	0.0	1.93	33.68	0.0	21465796
SRR5166427	hal	SAMN06161134	PRJNA265628	SRP096470	ILLUMINA	Zea mays	Zea mays	90.84		Fusarium verticillioides 7600	334819	1.84			0	known	single	False	2	False	2.13	0.0	0.33	0.0	0.0	8641037
SRR31669267	hal	SAMN44698508	PRJNA1185251	SRP550608	ILLUMINA	Arachis hypogaea	Arachis hypogaea	68.66		Peanut mottle virus	33763	10.39			0	known	single	False	1	True	0.0	10.49	1.11	0.0	0.0	11927287
SRR14674019	hal	SAMN19250396	PRJNA731024	SRP321728	ILLUMINA	Triticum aestivum	Triticum aestivum	69.17		Fusarium graminearum	5518	1.75			0	known	single	False	1	True	2.7	0.0	1.29	0.0	0.0	11705086
SRR21354813	hal	SAMN30601072	PRJNA875114	SRP394921	ILLUMINA	Vitis vinifera	Vitis vinifera	0.0		Grapevine fanleaf virus	12274	15.78			0	known	single	False	1	True	0.0	15.99	1.06	0.0	0.0	737763
SRR5363200	hal	SAMN06622751	PRJNA379910	SRP102215	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	55.92		Pseudomonas aeruginosa	287	2.9			0	known	single	False	1	True	0.0	0.0	10.92	0.0	0.0	47836728
SRR10448361	hal	SAMN13291349	PRJNA589748	SRP230058	ILLUMINA	Solanum tuberosum	Solanum tuberosum	8.03		Potato virus S	12169	56.02			0	known	single	False	1	True	4.08	56.93	1.49	0.0	0.0	612601
SRR10189435	hal	SAMN12856184	PRJNA574280	SRP223381	ILLUMINA	Beta vulgaris subsp. vulgaris	Beta vulgaris subsp. vulgaris	23.14		Sclerotinia sclerotiorum 1980 UF-70	665079	61.88			0	novel_host_range	single	False	1	True	65.58	0.0	1.73	0.0	0.0	23850504
SRR8742955	hal	SAMN11159450	PRJNA527782	SRP188707	ILLUMINA	Sorghum bicolor	Sorghum bicolor	67.96		Alternaria alternata	5599	1.1			0	novel_host_range	single	False	1	True	1.39	0.0	0.0	0.0	0.0	19390769
SRR7267190	hal	SAMN09372806	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	21.37		Botrytis cinerea	40559	1.22			0	known	single	False	1	True	1.31	0.0	0.0	0.0	0.0	1169040
SRR24657663	hal	SAMN35178236	PRJNA974369	SRP438599	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	62.43		Turnip mosaic virus	12230	22.34			0	known	single	False	1	True	0.0	22.35	0.7	0.0	0.0	23535803
SRR7267248	hal	SAMN09372694	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	13.42		Botrytis cinerea	40559	6.32			0	known	single	False	1	True	6.68	0.0	0.0	0.0	0.0	1268427
SRR6215494	hal	SAMN07833708	PRJNA415716	SRP121407	ILLUMINA	Triticum aestivum	Triticum aestivum	65.46		Zymoseptoria tritici	1047171	4.98			0	known	single	False	1	True	5.17	0.0	1.97	0.0	0.0	121537953
SRR3724079	hal	SAMN05300417	PRJNA327013	SRP077418	ILLUMINA	Triticum aestivum	Triticum aestivum	0.5		Zymoseptoria tritici IPO323	336722	73.63			0	known	single	False	3	False	76.98	0.0	0.17	0.0	0.0	24189177
SRR23292911	hal	SAMN31890887	PRJNA906029	SRP420346	ILLUMINA	Setaria italica	Setaria italica	74.89		Alternaria alternata	5599	1.08			0	novel_host_range	single	False	1	True	5.71	0.0	0.35	0.0	0.0	23328243
SRR7000853	hal	SAMN08930017	PRJNA450087	SRP139946	ILLUMINA	Triticum aestivum	Triticum aestivum	28.84		Fusarium pseudograminearum	101028	0.27			0	known	single	False	1	True	47.85	0.0	0.2	0.0	0.0	8807225
SRR3383692	hal	SAMN04599752	PRJNA315516	SRP073212	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	69.39		Botrytis cinerea	40559	2.85			0	known	single	False	3	False	3.27	0.0	0.0	0.0	0.0	10918947
SRR28864141	hal	SAMN41146404	PRJNA1106750	SRP505198	ILLUMINA	Triticum aestivum	Triticum aestivum	79.74		Fusarium graminearum	5518	2.39			0	known	single	False	1	True	7.05	0.0	0.92	0.0	0.0	47103833
SRR38077038	hal	SAMN57246539	PRJNA1452953	SRP691503	ILLUMINA	Vitis vinifera	Vitis vinifera	24.37		Botrytis cinerea	40559	33.69			0	known	single	False	1	True	53.97	0.53	1.39	0.0	0.0	47966959
SRR27466767	hal	SAMN39191610	PRJNA1058883	SRP482604	ILLUMINA	Stylosanthes guianensis	Stylosanthes guianensis	35.59		Colletotrichum siamense	690259	1.88			0	novel_host_range	single	False	1	True	15.0	0.0	0.62	0.0	0.0	21692024
SRR36292499	hal	SAMN53546053	PRJNA1217477	SRP561190	ILLUMINA	Cucumis sativus	Cucumis sativus	67.97		Botrytis cinerea	40559	2.79			0	known	single	False	1	True	3.89	0.0	5.64	0.0	0.0	46413767
SRR18957875	hal	SAMN27921903	PRJNA832802	SRP372583	ILLUMINA	Glycine max	Glycine max	86.78		Phytophthora sojae	67593	2.33			0	known	single	False	1	True	0.0	0.0	1.69	2.52	0.0	28747792
SRR6215484	hal	SAMN07833719	PRJNA415716	SRP121407	ILLUMINA	Triticum aestivum	Triticum aestivum	57.6		Zymoseptoria tritici	1047171	4.45			0	known	single	False	1	True	4.57	0.84	5.44	0.0	0.0	101601447
SRR11614152	hal	SAMN14603999	PRJNA625627	SRP258657	ILLUMINA	Lens culinaris	Lens culinaris	22.42		Botrytis cinerea	40559	1.12			0	novel_host_range	single	False	1	True	1.22	0.0	5.34	0.0	0.0	9921186
ERR13192090	hal	SAMEA115607753	PRJEB75459	ERP160036	ILLUMINA	Nicotiana tabacum	Nicotiana tabacum	60.59		environmental samples	329529	3.88			0	known	single	False	6	False	0.0	0.0	14.07	0.0	0.0	25080164
SRR7264796	hal	SAMN09370949	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	24.08		Botrytis cinerea	40559	1.36			0	known	single	False	1	True	1.46	0.0	0.0	0.0	0.0	2057767
SRR8418379	hal	SAMN10714430	PRJNA513863	SRP176641	ILLUMINA	Vitis riparia	Vitis riparia	47.35		Alternaria alternata	5599	1.08			0	novel_host_range	single	False	1	True	1.36	0.0	0.49	0.0	0.0	10520836
ERR3603779	hal	SAMEA6099887	PRJEB34944	ERP117927	ILLUMINA	Solanum tuberosum	Solanum tuberosum	79.56		Phytophthora infestans	4787	2.03			0	known	single	False	1	True	0.0	0.0	2.16	2.09	0.0	44830712
SRR14674014	hal	SAMN19250401	PRJNA731024	SRP321728	ILLUMINA	Triticum aestivum	Triticum aestivum	70.0		Fusarium graminearum	5518	1.39			0	known	single	False	1	True	2.18	0.0	2.8	0.0	0.0	12166504
SRR21354843	hal	SAMN30600996	PRJNA875112	SRP394922	ILLUMINA	Vitis vinifera	Vitis vinifera	0.0		Grapevine fanleaf virus	12274	12.32			0	known	single	False	1	True	0.0	12.53	1.12	0.0	0.0	435774
SRR8309954	hal	SAMN10574220	PRJNA509214	SRP173230	ILLUMINA	Triticum aestivum	Triticum aestivum	59.65		Fusarium graminearum	5518	1.36			0	known	single	False	1	True	2.16	0.0	0.3	0.0	0.0	44351416
SRR37325380	hal	SAMN55899191	PRJNA1426942	SRP678666	DNBSEQ	Chrysanthemum x morifolium	Chrysanthemum x morifolium	12.7		Botrytis cinerea	40559	2.99			0	novel_host_range	single	False	1	True	3.61	0.0	0.66	0.0	0.0	60144744
SRR30708811	hal	SAMN43808059	PRJNA1162299	SRP533297	ILLUMINA	Chrysanthemum x morifolium	Chrysanthemum x morifolium	1.27		Chrysanthemum virus B	12165	58.14			0	known	single	False	3	False	0.0	59.12	0.5	0.0	0.0	25692596
SRR8309896	hal	SAMN10574175	PRJNA509214	SRP173230	ILLUMINA	Triticum aestivum	Triticum aestivum	63.47		Fusarium graminearum	5518	1.49			0	known	single	False	1	True	2.26	0.0	0.16	0.0	0.0	24668642
SRR33541636	hal	SAMN48451732	PRJNA1262333	SRP584855	ILLUMINA	Zea mays	Zea mays	90.56		Rhizoctonia solani	456999	2.09			0	novel_host_range	single	False	1	True	2.1	0.0	0.32	0.0	0.0	32767561
SRR7000839	hal	SAMN08930031	PRJNA450087	SRP139946	ILLUMINA	Triticum aestivum	Triticum aestivum	64.57		Fusarium graminearum	5518	2.11			0	known	single	False	1	True	3.13	0.0	0.0	0.0	0.0	28419030
SRR17244262	hal	SAMN24108108	PRJNA789347	SRP350981	ILLUMINA	Solanum tuberosum	Solanum tuberosum	25.63		Potato virus V	40640	1.71			0	known	single	False	1	True	0.0	30.45	1.23	0.0	0.0	23019559
SRR11364584	hal	SAMN14421483	PRJNA613891	SRP253604	ILLUMINA	Zea mays	Zea mays	89.09		Fusarium verticillioides 7600	334819	1.73			0	known	single	False	1	True	2.33	0.0	0.57	0.0	0.0	25553669
SRR24807943	hal	SAMN35573180	PRJNA979257	SRP440889	ILLUMINA	Zea mays	Zea mays	85.41		Ustilago maydis	5270	2.28			0	known	single	False	1	True	2.3	0.0	1.14	0.0	0.0	51493544
SRR30781854	hal	SAMN43753348	PRJNA1160431	SRP534347	ILLUMINA	Glycine max	Glycine max	83.31		Phytophthora sojae	67593	11.76			0	known	single	False	1	True	0.0	0.0	0.57	12.2	0.0	28726710
SRR7267260	hal	SAMN09372871	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	19.33		Botrytis cinerea	40559	1.67			0	known	single	False	1	True	1.79	0.0	0.0	0.0	0.0	1846921
SRR22430290	hal	SAMN31894557	PRJNA906119	SRP410261	ILLUMINA	Triticum aestivum	Triticum aestivum	1.09		Sclerotinia sclerotiorum	5180	85.44			0	novel_host_range	single	False	1	True	88.0	0.0	1.66	0.0	0.0	66950971
SRR38914082	hal	SAMN60263284	PRJNA1467849	SRP705346	ILLUMINA	Malus domestica	Malus domestica	69.24		Pseudomonas aeruginosa	287	0.84			0	novel_host_range	single	False	1	True	0.19	7.56	5.54	0.0	0.0	31210492
SRR36292445	hal	SAMN53546102	PRJNA1217477	SRP561190	ILLUMINA	Cucumis sativus	Cucumis sativus	61.28		Botrytis cinerea	40559	4.73			0	known	single	False	1	True	6.47	0.37	7.19	0.0	0.0	24098267
SRR28365777	hal	SAMN40500199	PRJNA1088814	SRP495926	ILLUMINA	Oryza sativa	Oryza sativa	84.45		Ustilaginoidea virens	1159556	3.06			0	known	single	False	1	True	3.08	0.0	1.69	0.0	0.0	22680600
SRR37491899	hal	SAMN56311728	PRJNA1428298	SRP679541	ILLUMINA	Phaseolus vulgaris	Phaseolus vulgaris	61.47		Botrytis cinerea	40559	1.04			0	known	single	False	1	True	1.66	0.0	9.27	0.0	0.0	18472420
SRR13951262	hal	SAMN18277007	PRJNA713982	SRP310390	ILLUMINA	Vitis vinifera	Vitis vinifera	14.0		Grapevine fabavirus	1849838	10.29			0	known	single	False	1	True	0.0	11.37	0.0	0.0	0.0	23782409
ERR15368204	hal	SAMEA118833825	PRJEB94937	ERP177699	DNBSEQ	Solanum tuberosum	Solanum tuberosum	61.23		Potato virus Y	12216	11.92			0	known	single	False	1	True	0.0	31.6	0.26	0.0	0.0	70483870
SRR36134868	hal	SAMN53318813	PRJNA1366519	SRP647647	ILLUMINA	Hordeum vulgare	Hordeum vulgare	51.08		Fusarium pseudograminearum	101028	0.52			0	known	single	False	1	True	7.09	0.0	1.36	0.0	0.0	6113063
SRR7264707	hal	SAMN09371200	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	16.91		Botrytis cinerea	40559	1.89			0	known	single	False	1	True	1.97	0.0	0.19	0.0	0.0	3456182
SRR29606646	hal	SAMN42022158	PRJNA1127845	SRP516485	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	58.4		environmental samples	329529	1.73			0	novel_host_range	single	False	1	True	0.0	0.0	16.75	0.0	0.0	40571074
SRR36367294	hal	SAMN53797968	PRJNA1217477	SRP561190	ILLUMINA	Cucurbita pepo	Cucurbita pepo	43.16		Botrytis cinerea	40559	15.79			0	known	single	False	1	True	23.8	1.83	4.28	0.0	0.0	39107904
SRR28797249	hal	SAMN41075248	PRJNA1103102	SRP503877	ILLUMINA	Zea mays subsp. mays	Zea mays subsp. mays	81.86		Sugarcane mosaic virus	12224	11.11			0	known	single	False	1	True	0.0	12.43	0.14	0.0	0.0	24192240
SRR16351753	hal	SAMN22314534	PRJNA771518	SRP341525	ILLUMINA	Zea mays	Zea mays	18.29		Fusarium verticillioides 7600	334819	1.1			0	known	single	False	1	True	1.72	0.0	2.85	0.0	0.0	25676083
ERR4329540	hal	SAMEA7049413	PRJEB39308	ERP122809	ILLUMINA	Brassica napus	Brassica napus	15.17		Leptosphaeria maculans	5022	69.67			0	known	single	False	1	True	71.24	0.0	0.0	0.0	0.0	89330521
SRR15084932	hal	SAMN20147997	PRJNA658775	SRP278854	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	72.81		Tomato mosaic virus	12253	15.2			0	known	single	False	1	True	0.0	18.87	0.28	0.0	0.0	32703289
SRR15141039	hal	SAMN20205316	PRJNA746402	SRP328353	ILLUMINA	Zea mays	Zea mays	65.43		Exserohilum turcicum	93612	1.55			0	known	single	False	1	True	2.77	0.0	2.57	0.0	0.0	3435342
SRR13084379	hal	SAMN16833570	PRJNA679433	SRP293220	ILLUMINA	Nicotiana tabacum	Nicotiana tabacum	19.5		Phytophthora parasitica	4792	55.32			0	known	single	False	1	True	0.0	0.0	1.86	57.45	0.0	23447060
SRR18474740	hal	SAMN26902602	PRJNA819185	SRP365835	ILLUMINA	Gossypium hirsutum	Gossypium hirsutum	91.88		Fusarium oxysporum	5507	1.37			0	known	single	False	3	False	5.16	0.0	0.0	0.0	0.0	18919087
SRR31575639	hal	SAMN44818365	PRJNA1188028	SRP548836	ILLUMINA	Nicotiana benthamiana	Nicotiana benthamiana	6.53		Clover yellow mosaic virus	12177	71.93			0	known	single	False	1	True	0.0	71.93	0.27	0.0	0.0	8706949
SRR29676323	hal	SAMN42226902	PRJNA1128551	SRP516213	ILLUMINA	Triticum aestivum	Triticum aestivum	75.06		environmental samples	329529	2.15			0	novel_host_range	single	False	1	True	0.0	0.0	5.05	0.0	0.0	35695003
SRR37244531	hal	SAMN55380221	PRJNA1424250	SRP677418	ILLUMINA	Gossypium hirsutum	Gossypium hirsutum	85.46		Verticillium dahliae	27337	1.75			0	known	single	False	1	True	2.14	0.0	0.42	0.0	0.0	23752902
SRR7266065	hal	SAMN09372140	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	20.72		Botrytis cinerea	40559	1.39			0	known	single	False	1	True	1.48	0.0	0.0	0.0	0.0	1747122
SRR36191942	hal	SAMN53078994	PRJNA1357302	SRP648854	ILLUMINA	Pyrus communis	Pyrus communis	50.44		Alfamovirus AMV	12321	10.89			0	known	single	False	1	True	0.0	13.77	5.39	0.0	0.0	49578935
SRR7267008	hal	SAMN09373018	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	19.76		Botrytis cinerea	40559	2.07			0	known	single	False	1	True	2.14	0.0	0.22	0.0	0.0	1193684
SRR12532054	hal	SAMN15920882	PRJNA659604	SRP278972	ILLUMINA	Solanum tuberosum	Solanum tuberosum	80.57		Potato virus Y	12216	11.57			0	known	single	False	1	True	0.0	11.57	0.0	0.0	0.0	22092956
SRR24657676	hal	SAMN35178224	PRJNA974369	SRP438599	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	59.83		Turnip mosaic virus	12230	18.3			0	known	single	False	1	True	0.0	18.3	0.38	0.0	0.0	19936572
